TOKEN	WEIGHT
Indignation	-7.493533900090573e-06
Goy	-7.493114061111857e-06
controlthe	-7.493008410965292e-06
Boeuf	-7.492799460882621e-06
Padilla	-7.4926198928083725e-06
26year	-7.492363446552458e-06
duty..	-7.4918537109976195e-06
dragoons	-7.491776924405612e-06
Hollands	-7.491068343130486e-06
7.10	-7.490856811721694e-06
1095	-7.490697832314664e-06
tickinfested	-7.490627213690596e-06
gentility	-7.4904390608541185e-06
midSeptember	-7.4903185002252945e-06
800.000.	-7.490294663151434e-06
Ilhe	-7.489755814217398e-06
Rhonda	-7.489678789688041e-06
quarried	-7.489577926907052e-06
Dependence	-7.488817791387818e-06
1005.	-7.48874319155709e-06
WASH..	-7.48852477843053e-06
.Tones	-7.488304083455039e-06
TT	-7.48821945769382e-06
employmentbased	-7.487986443782523e-06
recanted	-7.487970378569539e-06
.68	-7.48750248932385e-06
Hair	-7.487256975031683e-06
Vickery	-7.486970774146888e-06
226.000	-7.4868181200452524e-06
teal	-7.486675801139077e-06
Sorensen	-7.486529755974472e-06
jaundiced	-7.486202214014648e-06
191.9	-7.486175059642932e-06
unnavigable	-7.486118140403518e-06
stevedores	-7.486110696225036e-06
McCONNELL	-7.485720338428535e-06
optometrist	-7.4851364722185725e-06
aparliamentary	-7.485105074190443e-06
71.5	-7.485091816094516e-06
1262	-7.485050623597704e-06
adminis-	-7.485020209542222e-06
griefstricken	-7.484869967870333e-06
unreality	-7.48482793098707e-06
incountry	-7.4847018066358055e-06
air-	-7.484631262372496e-06
fortyseventh	-7.484597332666279e-06
529.	-7.48424373623988e-06
thce	-7.484161833618239e-06
slaveholder	-7.484079928007644e-06
Lynde	-7.484067368637354e-06
withoit	-7.483871153817544e-06
49.5	-7.483775594690683e-06
Rounds	-7.4836319845919505e-06
ased	-7.48321122428569e-06
Greenhouse	-7.483082209620753e-06
Goverament	-7.482923170454131e-06
Brewery	-7.482757422755664e-06
Khedive	-7.482649134475547e-06
4.05	-7.4824179666848845e-06
ams	-7.482186175691643e-06
mumps	-7.482038555636104e-06
parlimentary	-7.481976018313922e-06
impossibilities	-7.481845801693809e-06
spaceflight	-7.481836403299937e-06
5247	-7.481690656585868e-06
70cent	-7.481643754847857e-06
Caught	-7.48131628245488e-06
Morses	-7.480230683212513e-06
wal	-7.48020624424359e-06
overstaffing	-7.479833115593723e-06
allow-	-7.47969093519277e-06
Hollander	-7.4795164888873405e-06
eveiy	-7.478952907406949e-06
LEAs	-7.478862960885999e-06
SGLI	-7.478826428542921e-06
beleve	-7.478391962610419e-06
Sofia	-7.478152421867579e-06
SIP	-7.477992594670964e-06
interchanged	-7.4777014721675955e-06
latch	-7.477442488423452e-06
Carriage	-7.477438814671585e-06
haulage	-7.477258893659755e-06
decomposed	-7.476908685143293e-06
undr	-7.47663264855899e-06
drumhead	-7.476353480718751e-06
THORNBERRY	-7.476259993356852e-06
Llewellyn	-7.47595947269604e-06
Stoneman	-7.475900640173991e-06
iT	-7.475848371632756e-06
470.000.000	-7.475450334639456e-06
Jne	-7.475291667369161e-06
Lucie	-7.475243955418831e-06
3.24	-7.47521395792803e-06
Wriston	-7.475051352377301e-06
cheaplabor	-7.47489607877719e-06
DODDs	-7.474811042223908e-06
amendument	-7.474326125293376e-06
Santayana	-7.47413831965809e-06
boatmen	-7.474073901538894e-06
futurethe	-7.474021080835147e-06
tiink	-7.473940244312665e-06
thou-	-7.473251415493381e-06
-little	-7.4731091702370215e-06
stanchly	-7.473011696385682e-06
flie	-7.472951399206049e-06
superfluity	-7.472576938198288e-06
2.42	-7.472538476405335e-06
Quitman	-7.472509156025465e-06
Tennesee	-7.471881101361284e-06
tailed	-7.471668810749173e-06
timelag	-7.4715034173622976e-06
asmuch	-7.471445726147331e-06
elieve	-7.470910560391132e-06
gland	-7.470642405865566e-06
committes	-7.47045270774192e-06
the.amendment	-7.4703515926315124e-06
Golda	-7.470344197066889e-06
Hovey	-7.470310690150947e-06
QDR	-7.469955702484313e-06
oZ	-7.469829430988317e-06
Crossland	-7.469662297254857e-06
ined	-7.4690967544195745e-06
Leffingwell	-7.469069862280619e-06
coud	-7.468757824667031e-06
witll	-7.468673746458766e-06
yearsago	-7.468590748840263e-06
chastity	-7.468399893032371e-06
transgresses	-7.4678105922553925e-06
yearor	-7.467155050039334e-06
readI	-7.467106050150056e-06
Oh..	-7.467040963392288e-06
Naylor	-7.466991021381098e-06
Positions	-7.466635282767541e-06
1076	-7.46657970337259e-06
reappraised	-7.466488059598742e-06
functus	-7.466361198580012e-06
givethe	-7.466044109115951e-06
Klerk	-7.4659916387233286e-06
proper-	-7.465761061806469e-06
9.900	-7.465577465725036e-06
leaseholders	-7.465427393509321e-06
reassume	-7.465140127541294e-06
DSG	-7.464658302209694e-06
Spinner	-7.464608473079001e-06
constructiondifferential	-7.464564748106966e-06
426.	-7.46455085783452e-06
boastfully	-7.464257347853633e-06
Billard	-7.464043067768402e-06
Monahan	-7.463716479126254e-06
rade	-7.463476800989075e-06
Shouse	-7.463015096461925e-06
JAG	-7.462930115910639e-06
purposes-	-7.4625072032550985e-06
table-	-7.462229307562876e-06
quorum-	-7.462102341625382e-06
itch	-7.462087144974206e-06
isthen	-7.4619418221201524e-06
peopleas	-7.461820514963211e-06
imn	-7.461486665835487e-06
Sewards	-7.461200748409706e-06
Caminetti	-7.460872498968521e-06
ROWLAND	-7.460656763868092e-06
HOSMER	-7.4603325461152715e-06
-17	-7.459905710403901e-06
DENISON	-7.4598231540446e-06
WELLS	-7.459733506938125e-06
Halstead	-7.459725372568143e-06
Mosby	-7.459698579399054e-06
rp	-7.459606336384406e-06
1721	-7.459567623279945e-06
whatwas	-7.458925961524759e-06
*hich	-7.4586952846084124e-06
emptor	-7.45861708819928e-06
Distilled	-7.4585847955240085e-06
buzzing	-7.458524926582363e-06
Magistrates	-7.458308817051055e-06
241.000	-7.458180499267869e-06
darkening	-7.4579688118858635e-06
Wickham	-7.4578892466586125e-06
Confirmation	-7.457834812910385e-06
slug	-7.457696698759303e-06
Uto	-7.457560628598114e-06
devastations	-7.457547853108618e-06
Plastics	-7.457325121032162e-06
lan-	-7.457320342839582e-06
Featherston	-7.457291896182876e-06
Inslee	-7.457030710249579e-06
Nebraska-	-7.4569968180141955e-06
Yoakum	-7.4568385653837995e-06
CE	-7.456642868462149e-06
1.909	-7.456635172942872e-06
Jeopardized	-7.456394369954353e-06
Optional	-7.456309623359054e-06
1in	-7.456180863802885e-06
Seger	-7.45615977705358e-06
franchisor	-7.455954913811093e-06
Universalist	-7.455765681355328e-06
inin	-7.455537927502976e-06
amendmnet	-7.4554238730583e-06
rickety	-7.455181329090826e-06
Continuity	-7.4550112501200175e-06
Panels	-7.45484556745619e-06
hawked	-7.454825722516497e-06
Denham	-7.454779916045236e-06
Rhoads	-7.454674274006923e-06
concernIng	-7.4544110289482304e-06
consumerism	-7.4543784168043906e-06
togetherand	-7.454012605895675e-06
dreads	-7.453870931632779e-06
Iread	-7.453674142864128e-06
spiraled	-7.453546839139878e-06
cah	-7.4532948994869005e-06
postviability	-7.453003288236183e-06
Szold	-7.452886830407746e-06
energizing	-7.452697165294355e-06
offreservation	-7.452668054210697e-06
emancipator	-7.4522969660642254e-06
broomcorn	-7.4519105123993665e-06
Twill	-7.451883217494347e-06
laths	-7.451709449109888e-06
Rudolf	-7.451575021161839e-06
Molinari	-7.451553863217749e-06
inquiry..	-7.451526233045622e-06
Lyles	-7.451504518589335e-06
Washingon	-7.4514360803346635e-06
shanty	-7.451280724045323e-06
icebreaking	-7.451040041991221e-06
Liberians	-7.450966881464228e-06
rado	-7.450907136244785e-06
produc-	-7.450746203008896e-06
Costly	-7.450585878473538e-06
sling	-7.4502855167137625e-06
shanties	-7.450117774342139e-06
offline	-7.44996702325558e-06
Hichborn	-7.449886256784221e-06
GORES	-7.449640843928683e-06
40.6	-7.449484656083073e-06
39.5	-7.449374480053752e-06
ginseng	-7.4492238310035376e-06
Sadie	-7.448957711379722e-06
nanner	-7.4489372186541975e-06
theduty	-7.448613603569808e-06
cogs	-7.44851414242799e-06
understandingthat	-7.448419881286823e-06
outdoorsman	-7.448078502464369e-06
615.000	-7.448073430151814e-06
goldstar	-7.447194354284263e-06
sweltering	-7.447084196698733e-06
obiect	-7.446890504342592e-06
SLORC	-7.446860012094984e-06
reprieves	-7.446432527156467e-06
parry	-7.446321791259508e-06
GOLDWATERS	-7.4463054720835705e-06
Imitation	-7.446285256967525e-06
Typhoon	-7.446278705886098e-06
-Oklahoma	-7.446249603454876e-06
Btt	-7.446083971241293e-06
Infected	-7.4460283946416535e-06
whitened	-7.445892550516972e-06
overstay	-7.445414469407468e-06
Alec	-7.444829749589451e-06
loney	-7.4447175430555135e-06
Chiropractic	-7.444364216024275e-06
Bis	-7.444220701225118e-06
Yolo	-7.443957596780143e-06
orler	-7.4428563211483855e-06
cautioning	-7.4426494512149385e-06
Postmaster-	-7.44201911500187e-06
metamorphosis	-7.441956697556853e-06
Constitutio	-7.441933932311399e-06
importantthe	-7.441382167909592e-06
itwhether	-7.441317645606767e-06
teispore	-7.441197738834853e-06
10019	-7.441183257898389e-06
atax	-7.441041851599474e-06
Thrace	-7.440860495061344e-06
Whelan	-7.44073122836399e-06
252.000.000	-7.440462288559918e-06
Periodic	-7.4401416686876485e-06
foulest	-7.4399061203427916e-06
ddbris	-7.43973234627554e-06
Itake	-7.438934568256203e-06
WO	-7.438907381104521e-06
tude	-7.438493660124358e-06
cometo	-7.43840837460714e-06
Waldie	-7.4379825232837925e-06
malapportioned	-7.437723884298024e-06
alonethe	-7.43736248471938e-06
25.000.00	-7.436332312507907e-06
*It	-7.436212489049339e-06
condescending	-7.43610613414678e-06
anthorize	-7.435985611817033e-06
rcad	-7.435894082647318e-06
sumptuous	-7.435268702837233e-06
perennially	-7.435199355967421e-06
victoriously	-7.435183125543644e-06
Indiana..	-7.435058496338454e-06
Rohatyn	-7.4349616331502035e-06
colmmittee	-7.434801188537577e-06
LUD	-7.434167039265344e-06
Gencral	-7.433987357020376e-06
Minnesota-	-7.433779160367976e-06
Strobe	-7.433529928673674e-06
times-	-7.4334101292357365e-06
preordained	-7.433264301486083e-06
arrearsofpension	-7.432495031258705e-06
Nueces	-7.432332739697032e-06
learner	-7.432309433897332e-06
4.050	-7.432023945037395e-06
streetrailroad	-7.431866804229901e-06
Lagomarsino	-7.431542354827286e-06
toned	-7.431274938853474e-06
13.200	-7.431200079154711e-06
questionandanswer	-7.431131498917143e-06
apostolic	-7.430557875186307e-06
electrolytic	-7.430538962606606e-06
Ale	-7.4304518284462614e-06
KLEIN	-7.430431915003997e-06
skeletal	-7.43011646518901e-06
Turkestan	-7.430098881955281e-06
conciliators	-7.4300906114966e-06
icecream	-7.429733012301913e-06
-Arkansas	-7.429550757669841e-06
a.nd	-7.42954349021878e-06
forensics	-7.429405018373243e-06
Government.	-7.429335845621062e-06
oher	-7.429121174508258e-06
monoply	-7.428500965397076e-06
numberand	-7.42846946531694e-06
Thq	-7.428377700804634e-06
Channels	-7.428246925479202e-06
Gunnar	-7.428214238416832e-06
rulesand	-7.428146796098722e-06
wb	-7.428029449565638e-06
Hialeah	-7.427929448473725e-06
sanitized	-7.427805236543391e-06
Observations	-7.427730190602368e-06
barbette	-7.427552882859703e-06
pawnbroker	-7.427496062611283e-06
866.	-7.427428190028535e-06
governent	-7.427319183251083e-06
offbase	-7.427212456798437e-06
Hillcrest	-7.427173855283859e-06
PENCE	-7.427009086861667e-06
onlythe	-7.426869196596843e-06
body..	-7.42682437460701e-06
onwhich	-7.426761747552263e-06
Ut	-7.42641750303421e-06
diverging	-7.4261747630464955e-06
Schulte	-7.426129204138289e-06
onc	-7.425492642084997e-06
DAVs	-7.425433185207473e-06
Texasand	-7.424985563645084e-06
backtrack	-7.424759920504552e-06
footballs	-7.424565637514057e-06
Assurances	-7.424537959838158e-06
StatesNew	-7.424497931666503e-06
-foreign	-7.424422499157557e-06
zerosum	-7.424409726669316e-06
fay	-7.423855851303245e-06
Kennelly	-7.423691113751706e-06
page-	-7.423545718687397e-06
restructures	-7.423237453489641e-06
eall	-7.422937254048006e-06
eared	-7.42291149229714e-06
33.4	-7.422730758017633e-06
Condit	-7.422646832884024e-06
Brotherly	-7.422438692262037e-06
Coca	-7.422349940207372e-06
BOBBY	-7.422321445238786e-06
dayto	-7.422016266456972e-06
4961	-7.421693965832186e-06
snapping	-7.421640226070296e-06
willows	-7.421562665945597e-06
qn	-7.421477256647755e-06
Aided	-7.419704635140426e-06
tenantry	-7.419680667298729e-06
action-	-7.419059706393409e-06
FOREIGN	-7.418746830453861e-06
sensitively	-7.418210466952639e-06
icons	-7.418144471324319e-06
Philbin	-7.4179303433862125e-06
yearsas	-7.417895119517154e-06
offico	-7.4175527668637634e-06
brokerdealer	-7.4174831375486595e-06
hydrate	-7.417434167221397e-06
mnen	-7.417374637032456e-06
sedentary	-7.417208742403981e-06
120.00	-7.416991711608598e-06
libeling	-7.41668942322435e-06
Cooling	-7.416130391147889e-06
wince	-7.415643191962352e-06
272.000	-7.415594527660139e-06
seige	-7.415292081339089e-06
SABO	-7.4149280867209025e-06
Alschuler	-7.414602187919382e-06
braced	-7.414341248767694e-06
rightist	-7.4138632752838375e-06
LTG	-7.413831453475055e-06
7152.	-7.413521833322668e-06
repudiators	-7.413201289901826e-06
hearse	-7.4128355497533025e-06
leges	-7.412688612119979e-06
opaque	-7.412327038327915e-06
alkaline	-7.412086200984633e-06
handand	-7.411870749256487e-06
ciple	-7.411850638205749e-06
Lesser	-7.411817635624156e-06
plastering	-7.4115837440543226e-06
Dutchman	-7.4115045666603926e-06
FosTER	-7.411245628678707e-06
puffing	-7.411139904205249e-06
Erastus	-7.41045995835074e-06
C1	-7.410203224551749e-06
282.000	-7.410032370286111e-06
Missouria	-7.409537625895357e-06
Rossi	-7.409489588990118e-06
Saxons	-7.409209619402852e-06
COSTIGAN	-7.408981023354871e-06
owa	-7.408546493852243e-06
TOBY	-7.408526963670455e-06
papermaking	-7.408472146493441e-06
haviig	-7.408295362119226e-06
brickbats	-7.408123366874074e-06
GUNDERSON	-7.4077868684974555e-06
Buffington	-7.407777086255722e-06
hydraulics	-7.407593393311897e-06
mixup	-7.407401186293399e-06
Jewelers	-7.407244030143524e-06
Beirne	-7.407014135005927e-06
insolvencies	-7.406515085818702e-06
depictions	-7.4057656184761815e-06
whistled	-7.405724888661635e-06
antedate	-7.4056771024896946e-06
lib	-7.405096401897155e-06
eflect	-7.404959520320795e-06
Wetzel	-7.404939258135559e-06
RU486	-7.404884846153593e-06
Gerhart	-7.404616703457568e-06
thoUnited	-7.404568243238325e-06
proceded	-7.404405848433659e-06
regard-	-7.404247166111078e-06
notsay	-7.404204815091231e-06
othor	-7.403675451263491e-06
Oa	-7.403031882839771e-06
80.000.	-7.402925822269023e-06
OMAHONEYI	-7.4022167734540755e-06
buff	-7.402086187604574e-06
nished	-7.401976419983728e-06
hydraheaded	-7.401934908571806e-06
ugliest	-7.401916276273171e-06
unstated	-7.401637863961511e-06
sufliciently	-7.4009631457679976e-06
Exceeding	-7.400840227251079e-06
505.000	-7.400358329234222e-06
month-	-7.400311460996456e-06
can.not	-7.40028781357404e-06
3732	-7.40015008495984e-06
sixState	-7.400130951210049e-06
knowv	-7.400032478167187e-06
rattled	-7.399620208395383e-06
Button	-7.39939760436097e-06
elicits	-7.399343482407378e-06
cousent	-7.399213453452491e-06
Bulk	-7.3986969545754765e-06
hoists	-7.398622811356565e-06
redirects	-7.398481444113531e-06
Confirming	-7.39789931643098e-06
wildernesses	-7.397859072912249e-06
bankable	-7.3973439605286524e-06
popularized	-7.397304027568981e-06
vodka	-7.397023638881678e-06
pestilential	-7.396859695021167e-06
posi-	-7.396577215937331e-06
resolutionwhich	-7.396425532982753e-06
smal	-7.396238498197151e-06
196970	-7.396181882504696e-06
outrank	-7.395287815363173e-06
1534	-7.395203513977134e-06
chimera	-7.3951007715128235e-06
OB/GYNs	-7.3949269152584455e-06
GOODE	-7.394889912608407e-06
Titusville	-7.394769805616257e-06
neessary	-7.394708460298267e-06
HANCOCK	-7.3940832454786915e-06
deadletter	-7.3939654705512975e-06
provement	-7.393934242867319e-06
Mohr	-7.393806577341672e-06
whenhe	-7.393784780749112e-06
Komen	-7.393668695585131e-06
McVeigh	-7.393615062051361e-06
furthor	-7.393473510970734e-06
Americai	-7.393153969204063e-06
CANFIELD	-7.392733007595854e-06
holdups	-7.392014631050794e-06
3313	-7.391952364251988e-06
Mendenhall	-7.391827763474879e-06
Goodwyn	-7.391761522074021e-06
taut	-7.391640069611402e-06
Bom	-7.391445012754242e-06
Sharps	-7.3901226707843695e-06
514.	-7.38968060414468e-06
veer	-7.389537894294137e-06
astonishes	-7.389224705265858e-06
Chairlan	-7.3891553874295715e-06
2016.	-7.389075168139359e-06
side.1	-7.388888603785025e-06
embitter	-7.388854861516775e-06
shutins	-7.388671820167041e-06
Vioxx	-7.388499226052906e-06
mildmannered	-7.388334944170328e-06
Causey	-7.3883057242304566e-06
disengaged	-7.3879938191614165e-06
provent	-7.387625714228607e-06
1.908	-7.3876236872064e-06
section.	-7.387515082051694e-06
HDTV	-7.387171266721946e-06
lithographing	-7.386731895042467e-06
frtom	-7.386421722091894e-06
LevinNunn	-7.386107518156046e-06
tban	-7.386105451158665e-06
situationthe	-7.385709399876855e-06
carl	-7.385685395003312e-06
BEST	-7.385515987248806e-06
Brazes	-7.385447929344436e-06
overdo	-7.385207528698224e-06
fishermens	-7.384772319257937e-06
RFG	-7.3847404364441345e-06
444.	-7.384551577385373e-06
silvermining	-7.384352386370533e-06
sentative	-7.384345377530693e-06
SETTLE	-7.384180013882134e-06
unshackle	-7.3841515186797745e-06
Acoustics	-7.383938691474584e-06
Squibb	-7.38383285598906e-06
379.	-7.383776789079727e-06
employ-	-7.383259854437583e-06
Somozas	-7.383221848563753e-06
PLA	-7.383113317420232e-06
casesI	-7.382907496264891e-06
Dillons	-7.3826645940955425e-06
Cie	-7.382655609235607e-06
nde	-7.382455888890384e-06
milkshed	-7.382412947638908e-06
Lewinskys	-7.382348887326317e-06
complementing	-7.3822108145869674e-06
posible	-7.382139799443322e-06
egos	-7.382091665909229e-06
musterout	-7.381908795137599e-06
ular	-7.381853601586026e-06
TRUMAN	-7.381813824335003e-06
microbes	-7.381601930691291e-06
seagrant	-7.3813237785295815e-06
iE	-7.3813073575927565e-06
Garber	-7.381272522134053e-06
utero	-7.381188306630244e-06
-days	-7.381021060366527e-06
Thread	-7.380893558867242e-06
Goldin	-7.380651331417072e-06
transmountain	-7.380467595337983e-06
curity	-7.38027416758379e-06
gntleman	-7.380169911709377e-06
luscious	-7.380091546057203e-06
whenl	-7.380059859334666e-06
hooted	-7.379979600101648e-06
Helpers	-7.3795053658821926e-06
bunks	-7.379498210346327e-06
laidup	-7.379391187675555e-06
dickering	-7.379314021457761e-06
rApplause	-7.379259367766554e-06
Solving	-7.37918568376444e-06
muzzling	-7.379126008229557e-06
that.we	-7.378922264323137e-06
Vito	-7.378360974784222e-06
mod	-7.3782938961728905e-06
Insects	-7.378259297219617e-06
C.F.R	-7.377681116030463e-06
267.000	-7.377479838965291e-06
miscreants	-7.3774787789249185e-06
CEEC	-7.377062175142087e-06
Presidefit	-7.376932434337886e-06
Secretar	-7.376739623507334e-06
straightforwardness	-7.3764489951292735e-06
Portugals	-7.376096504333694e-06
MARCH	-7.375283319200446e-06
menin	-7.3752561792656955e-06
w\ill	-7.3751206920377014e-06
ishereby	-7.374286543276296e-06
2050.	-7.3742573954305684e-06
absenting	-7.373761611936291e-06
Creamer	-7.373459589183509e-06
Ass	-7.373102136270808e-06
retaken	-7.3727524892739405e-06
612.	-7.372476733467101e-06
.today	-7.372391099486151e-06
depletes	-7.372236567609676e-06
onea	-7.372119539799752e-06
regionalism	-7.371935965077749e-06
EviNs	-7.371703951079596e-06
newmade	-7.371475393851508e-06
hightemperature	-7.37124283022309e-06
EDB	-7.370983802807028e-06
204.000	-7.370561960713065e-06
Bohemians	-7.370336538113868e-06
theli	-7.370107723565155e-06
Leninist	-7.369969637874835e-06
gilding	-7.3696977891550674e-06
